"msg","X1","X2"
"msg1",0.105733799237611,0.792789672544081
"msg1",0.109072915648519,0.666054301491959
"msg1",0.109072915648519,0.615760027126526
"msg1",0.110391329339868,0.809574787093679
"msg1",0.112154383735705,0.236608312342569
"msg1",0.116910207539178,0.82120723131822
"msg1",0.11662733708477,0.681506387189637
"msg1",0.115624432746415,0.607907520690896
"msg1",0.120870393900889,0.247894363979849
"msg1",0.12332750952986,0.702052896725441
"msg1",0.125946632782719,0.825458123425693
"msg1",0.127181940914867,0.720465994962217
"msg1",0.13009991914058,0.251403995878177
"msg1",0.129510800508259,0.737517992083483
"msg1",0.131178526048285,0.75573047858942
"msg1",0.131597262331062,0.808030398442867
"msg1",0.132480940279543,0.224764538385719
"msg1",0.132210927573062,0.786074127383951
"msg1",0.131616899618806,0.771316120906801
"msg1",0.137201807599295,0.269997765499309
"msg1",0.137976493011436,0.295591939546599
"msg1",0.137543678526048,0.24200645465995
"msg1",0.140023295213892,0.319089000839631
"msg1",0.137071156289708,0.225346347607053
"msg1",0.144020430682806,0.281549118387909
"msg1",0.149881759141607,0.312713406101315
"msg1",0.148395806861499,0.301700251889169
"msg1",0.15705209656925,0.317194387594458
"msg1",0.162476897308536,0.237803411953286
"msg1",0.165122476351828,0.26808820785521
"msg1",0.1659625158831,0.224677267002519
"msg1",0.164999861886084,0.324160825758405
"msg1",0.167241523440112,0.289944319236378
"msg1",0.169634688691233,0.31159529806885
"msg1",0.171401343256489,0.230622526088521
"msg1",0.172172808132147,0.300283375314861
"msg1",0.173522871664549,0.317768681780017
"msg1",0.179733163913596,0.231802975440806
"msg1",0.18905503116113,0.238778937267602
"msg1",0.197103981363829,0.246027020838104
"msg1",0.204807102484336,0.26680165899418
"msg1",0.2049897370736,0.231501889168766
"msg1",0.204124311732317,0.248362720403023
"msg1",0.206896442185515,0.292040302267002
"msg1",0.211254212474449,0.310755941298872
"msg1",0.213754764930114,0.233174590680101
"msg1",0.21915501905972,0.318816908060453
"msg1",0.219756015083822,0.642593645892581
"msg1",0.220873281737322,0.618157487978017
"msg1",0.222503176620076,0.664691435768262
"msg1",0.223032401524778,0.241896725440806
"msg1",0.223246750073307,0.606454659949622
"msg1",0.227047698172222,0.680650552218562
"msg1",0.228008593593259,0.327525520349993
"msg1",0.226175349428208,0.640711586901763
"msg1",0.227957433290978,0.659874055415617
"msg1",0.230904926835267,0.2541297635492
"msg1",0.231575603557815,0.612610201511335
"msg1",0.233987717069039,0.694826826196474
"msg1",0.233465692503177,0.675503778337532
"msg1",0.23643583227446,0.326528062027708
"msg1",0.23926661064885,0.269289835053222
"msg1",0.240216010165184,0.621508973551637
"msg1",0.242506763126614,0.705495856016901
"msg1",0.238325921219822,0.692096977329975
"msg1",0.245454256670902,0.328138539042821
"msg1",0.245986281707374,0.286624218677115
"msg1",0.246534307496823,0.311095717884131
"msg1",0.247074332909784,0.247631192275399
"msg1",0.249319295697949,0.632051772220223
"msg1",0.248316391359593,0.271245277078086
"msg1",0.251016518424396,0.711333044710327
"msg1",0.251924742982557,0.227171112892146
"msg1",0.252459689786619,0.350284461044037
"msg1",0.254904701397713,0.372062342569269
"msg1",0.25306543837357,0.320686397984887
"msg1",0.251151524777637,0.299480478589421
"msg1",0.256969655714891,0.390950624582327
"msg1",0.257496823379924,0.641163216309824
"msg1",0.257712833545108,0.411109886649874
"msg1",0.259548919949174,0.61724023929471
"msg1",0.258949748895746,0.713889888449082
"msg1",0.259418678526048,0.224023929471033
"msg1",0.261031535173848,0.663168365010305
"msg1",0.260625794155019,0.42544080604534
"msg1",0.257226810673443,0.346316120906801
"msg1",0.262312049978823,0.687056570109152
"msg1",0.26272525124177,0.703337531486146
"msg1",0.259116899618806,0.367191435768262
"msg1",0.262087039390089,0.40198362720403
"msg1",0.267757306226175,0.613245828085642
"msg1",0.268297331639136,0.224777629093199
"msg1",0.265867217280813,0.668946788413098
"msg1",0.267487293519695,0.699055415617128
"msg1",0.267487293519695,0.685138539042821
"msg1",0.276604193138501,0.617254408060453
"msg1",0.276937738246506,0.228859020780856
"msg1",0.284817199953795,0.622463934050836
"msg1",0.285578144853875,0.23581745906801
"msg1",0.293678526048285,0.633150976070529
"msg1",0.293408513341804,0.245233481883356
"msg1",0.302966963151207,0.637553526448363
"msg1",0.303482064314339,0.672388264548214
"msg1",0.307081956797967,0.611057934508816
"msg1",0.311445362134689,0.642485606333213
"msg1",0.311499364675985,0.680768660652949
"msg1",0.311923670357597,0.616701151493343
"msg1",0.317897491851279,0.658258953017194
"msg1",0.320876169573755,0.68453028394779
"msg1",0.31608958068615,0.672292191435768
"msg1",0.328454300486351,0.690177408147312
"msg1",0.337825603557815,0.694398614609572
"msg1",0.341303181001621,0.614502084600017
"msg1",0.343219428813457,0.635333453280557
"msg1",0.345196950444727,0.653959382871536
"msg1",0.344870935102828,0.68143133687844
"msg1",0.345790978398983,0.609666246851385
"msg1",0.349031130876747,0.64124685138539
"msg1",0.352541296060991,0.666337374055416
"msg1",0.358621982210928,0.68235516372796
"msg1",0.366161937032331,0.692364609571788
"msg1",0.37030116407755,0.258550012188186
"msg1",0.371785838050133,0.235621803679108
"msg1",0.373700473605175,0.282181703686741
"msg1",0.374982352110688,0.691958205056442
"msg1",0.375165518625025,0.629372431393345
"msg1",0.377017153748412,0.655824937027708
"msg1",0.377652477763659,0.296598285216043
"msg1",0.37862966660616,0.676115509175963
"msg1",0.378164080786464,0.22450119315922
"msg1",0.38056261471128,0.614215994962217
"msg1",0.383785623525141,0.313454704929831
"msg1",0.380352604828463,0.632682619647355
"msg1",0.381972681067344,0.664798488664987
"msg1",0.382782719186785,0.293057304785894
"msg1",0.382512706480305,0.680856423173803
"msg1",0.38710292249047,0.224409634760705
"msg1",0.389683043907949,0.616327315980968
"msg1",0.391963151207116,0.320807422858942
"msg1",0.39574332909784,0.226851778967254
"msg1",0.397903430749682,0.622144600125945
"msg1",0.399955527318933,0.322603904282116
"msg1",0.40203670217965,0.310782794032164
"msg1",0.40438373570521,0.231869883501259
"msg1",0.40629182549767,0.639052267002519
"msg1",0.413024142312579,0.238058879093199
"msg1",0.412585371664549,0.652119411209068
"msg1",0.421664548919949,0.244983863350126
"msg1",0.43101680720804,0.251963590565606
"msg1",0.438582241598388,0.261449014157908
"msg1",0.44627054555888,0.283413910782482
"msg1",0.45196324746833,0.239117242958553
"msg1",0.454444091486658,0.265598236775819
"msg1",0.455596145700974,0.286366498740554
"msg1",0.455884159254553,0.22306255247691
"msg1",0.461986446421008,0.225970822837951
"msg1",0.461221410419314,0.277768812972292
"msg1",0.463989040660737,0.298276133501259
"msg1",0.469726810673443,0.228022670025189
"msg1",0.472017563634873,0.311800195010969
"msg1",0.467836721728081,0.297607052896725
"msg1",0.478565226598899,0.23316120906801
"msg1",0.480527318932656,0.315973315491184
"msg1",0.486644503351882,0.246683097368192
"msg1",0.488730118739868,0.643941631199514
"msg1",0.488519695044473,0.317840050377834
"msg1",0.490400392243522,0.620674077319023
"msg1",0.492035003327888,0.666276838191196
"msg1",0.491975857687421,0.305689546599496
"msg1",0.494063173305342,0.267376245756215
"msg1",0.495874841168996,0.680428211586902
"msg1",0.496548072850487,0.609666246851385
"msg1",0.49760165184244,0.287437027707809
"msg1",0.500047649301144,0.309036523929471
"msg1",0.501672107084958,0.69678515591071
"msg1",0.500778271918679,0.677216624685139
"msg1",0.505368487928844,0.609800062972292
"msg1",0.508608640406607,0.311490475440806
"msg1",0.509688691232529,0.705545497481108
"msg1",0.514008894536213,0.612074937027708
"msg1",0.517249047013977,0.315571867128463
"msg1",0.517592699549497,0.708568525303412
"msg1",0.520759212198221,0.696832009300523
"msg1",0.522649301143583,0.617059587531486
"msg1",0.525432509041149,0.287251743848091
"msg1",0.524269377382465,0.318482367758186
"msg1",0.52930651097577,0.226564535742204
"msg1",0.531289707750953,0.623114767002519
"msg1",0.532173385699434,0.245540416762079
"msg1",0.533449809402795,0.295261153361752
"msg1",0.534697010951776,0.264930430610531
"msg1",0.534799872935197,0.231769521410579
"msg1",0.539930114358323,0.630039751259446
"msg1",0.537319991529013,0.246400083963056
"msg1",0.542797392146185,0.299595178121627
"msg1",0.540855872209112,0.282313781935948
"msg1",0.539390088945362,0.265312762384551
"msg1",0.549251981605857,0.637092179441046
"msg1",0.550386123647198,0.304602405975853
"msg1",0.556847807036761,0.645861200382177
"msg1",0.559911054637865,0.308767317380353
"msg1",0.563650321512456,0.23040702999771
"msg1",0.564479669631512,0.661415617128463
"msg1",0.566040343074968,0.252430730478589
"msg1",0.567587130150663,0.273035864219743
"msg1",0.567060521518148,0.297234694995072
"msg1",0.56396124523507,0.309382871536524
"msg1",0.568551461245235,0.67744411209068
"msg1",0.570557269921946,0.641227734796689
"msg1",0.572001623605817,0.612639938427092
"msg1",0.574725751800085,0.662015113350126
"msg1",0.571251588310038,0.253982997481108
"msg1",0.574993192956979,0.280096257646635
"msg1",0.578101910678149,0.68147098609945
"msg1",0.576111817026684,0.638392107472712
"msg1",0.579548342381888,0.296049919853446
"msg1",0.580432020330368,0.61153967254408
"msg1",0.578946950444727,0.661453085642317
"msg1",0.585004235493435,0.695665407220823
"msg1",0.584212198221093,0.675972134760705
"msg1",0.586770890058692,0.304794890248291
"msg1",0.589072426937738,0.619602093828715
"msg1",0.593392630241423,0.705679313602015
"msg1",0.595972751658902,0.307658130422614
"msg1",0.598273629166259,0.629800426273978
"msg1",0.597622829309615,0.247194870620563
"msg1",0.60004008592001,0.275074967014514
"msg1",0.600142947903431,0.294425202910719
"msg1",0.600172949315262,0.228379513014274
"msg1",0.602033036848793,0.711483587846348
"msg1",0.606353240152478,0.640957712981288
"msg1",0.602303049555273,0.250468094038623
"msg1",0.604463151207116,0.289845717884131
"msg1",0.60851334180432,0.230531722292191
"msg1",0.610215595823435,0.618998466761581
"msg1",0.61002541296061,0.713989294710327
"msg1",0.61138956411248,0.664216679443653
"msg1",0.612480451568762,0.688885390428212
"msg1",0.614183608640407,0.703490464195754
"msg1",0.613643583227446,0.650613979848866
"msg1",0.617616627337085,0.233719413458078
"msg1",0.618233799237611,0.613245828085642
"msg1",0.616703727234223,0.671221662468514
"msg1",0.617963786531131,0.698698572628044
"msg1",0.617963786531131,0.685138539042821
"msg1",0.625431034482759,0.246664639972205
"msg1",0.627080686149937,0.617254408060453
"msg1",0.62999435267542,0.15167313881892
"msg1",0.632436467598475,0.175994962216625
"msg1",0.633084498094028,0.261789848181086
"msg1",0.63455729467483,0.194130696130066
"msg1",0.635432434672117,0.622372960245318
"msg1",0.636471930229872,0.216368502404397
"msg1",0.637524707045037,0.23551637279597
"msg1",0.635514612452351,0.160044080604534
"msg1",0.636864675984752,0.170749370277078
"msg1",0.642174925878865,0.265686951907827
"msg1",0.642559489430519,0.243691321273185
"msg1",0.63978081321474,0.197191435768262
"msg1",0.64415501905972,0.633184430100756
"msg1",0.644579324741332,0.222020061173084
"msg1",0.649587039390089,0.536161838790932
"msg1",0.650235705209657,0.226652392947103
"msg1",0.650581321473952,0.281671464555596
"msg1",0.649015247776366,0.258175902602855
"msg1",0.646045108005083,0.248362720403023
"msg1",0.651729586036247,0.557914622829113
"msg1",0.653531823957491,0.636332150217541
"msg1",0.654124718991301,0.577962119744236
"msg1",0.656035578144854,0.599739523700481
"msg1",0.657964240333999,0.618154012234617
"msg1",0.658195679796696,0.22568088790932
"msg1",0.65861466503089,0.296850299661252
"msg1",0.654865523083439,0.275839630562552
"msg1",0.655765565438373,0.556139798488665
"msg1",0.661985858158031,0.640890008396306
"msg1",0.659275730622617,0.581832493702771
"msg1",0.665788437102922,0.613819899244332
"msg1",0.661345828038966,0.596998320738875
"msg1",0.666903589580686,0.660248740554156
"msg1",0.666392494100563,0.232495951781216
"msg1",0.667168409735119,0.302136213912032
"msg1",0.669063691232529,0.643387909319899
"msg1",0.673239244872028,0.67546554516013
"msg1",0.673046378653113,0.254881477150054
"msg1",0.673856416772554,0.610168057304786
"msg1",0.674186432302697,0.287972292191436
"msg1",0.67007623888183,0.269773299748111
"msg1",0.675954207799824,0.238851482270878
"msg1",0.673586404066074,0.656127204030227
"msg1",0.681185333091305,0.685750269881252
"msg1",0.682496823379924,0.613613822418136
"msg1",0.684656925031766,0.247024559193955
"msg1",0.689320780870971,0.686647011678498
"msg1",0.690934720457433,0.627430336901763
"msg1",0.694033729929537,0.669932161667048
"msg1",0.692757306226175,0.651569809283915
"msg1",0.693297331639136,0.253548095088161
"msg1",0.699777636594663,0.629069584382872
"msg1",0.701879878380831,0.25637257106873
"msg1",0.704727869546802,0.233029285296288
"msg1",0.706673345714006,0.276669976748692
"msg1",0.708298037554708,0.297071788413098
"msg1",0.708418043202033,0.635425850125945
"msg1",0.710791312780044,0.315101749966857
"msg1",0.712302072133711,0.26627349350901
"msg1",0.712184009897679,0.224811083123426
"msg1",0.715258365099534,0.280894906241254
"msg1",0.715618382041508,0.330904964315701
"msg1",0.717843941319164,0.639008472635677
"msg1",0.721378653113088,0.224008186397985
"msg1",0.722458703939009,0.297607052896725
"msg1",0.723343228322306,0.333596338300803
"msg1",0.72446451261572,0.658069449442245
"msg1",0.724348792884371,0.612656345001303
"msg1",0.72588578829049,0.636264774268553
"msg1",0.727755107027661,0.320352852437235
"msg1",0.728521716529976,0.677766487291046
"msg1",0.730019059720457,0.22638342254408
"msg1",0.730520511889635,0.658298848506657
"msg1",0.73271918678526,0.611506218513854
"msg1",0.73518202995649,0.690183001297611
"msg1",0.734339263024142,0.313531171284635
"msg1",0.734609275730623,0.67272040302267
"msg1",0.738659466327827,0.231769521410579
"msg1",0.74135959339263,0.619468277707809
"msg1",0.743110320941099,0.702923133176241
"msg1",0.738929479034308,0.688350125944584
"msg1",0.742979669631512,0.314902786523929
"msg1",0.747715277099013,0.239407333850029
"msg1",0.75068043202033,0.630027707808564
"msg1",0.751620076238882,0.710413058879093
"msg1",0.751605865043804,0.315777873525123
"msg1",0.755400254129606,0.251841939546599
"msg1",0.75864040660737,0.640596728064652
"msg1",0.759580050825921,0.713250629722922
"msg1",0.760260482846252,0.31905108627204
"msg1",0.76126214288642,0.23385877955635
"msg1",0.761803412597568,0.274017182439726
"msg1",0.762502762278327,0.618975194392728
"msg1",0.763916039487831,0.660907527610928
"msg1",0.764747836872996,0.297403142617248
"msg1",0.765169804782257,0.685917105564461
"msg1",0.765358958068615,0.705415617128463
"msg1",0.769710927573062,0.318711766822598
"msg1",0.764850698856417,0.250503778337531
"msg1",0.768252858958069,0.224329345088161
"msg1",0.766200762388818,0.272984886649874
"msg1",0.770520965692503,0.613245828085642
"msg1",0.768630876747141,0.668946788413098
"msg1",0.769170902160102,0.298856003358522
"msg1",0.770250952986023,0.699412258606213
"msg1",0.770250952986023,0.685316960537363
"msg1",0.77628434035841,0.336958221141318
"msg1",0.777541296060991,0.315371142947103
"msg1",0.777541296060991,0.226651054785894
"msg1",0.779367852604828,0.617254408060453
"msg1",0.781944580197439,0.358236049215268
"msg1",0.78432161513483,0.321975229112089
"msg1",0.786181702668361,0.232639326196473
"msg1",0.785757396986749,0.312823857502699
"msg1",0.787580859420122,0.622463934050836
"msg1",0.786559720457433,0.363872795969773
"msg1",0.795382904896882,0.239530856423174
"msg1",0.796442185514612,0.633117522040302
"msg1",0.8034625158831,0.249433249370277
"msg1",0.80580262600593,0.636094930730479
"msg1",0.808336955794824,0.617779729550577
"msg1",0.809192785542849,0.272271200671704
"msg1",0.80948587625843,0.229319657043209
"msg1",0.811130876747141,0.291451511335013
"msg1",0.81217042566709,0.258569240897641
"msg1",0.813478701518727,0.312467014513614
"msg1",0.813923330737386,0.651278743804339
"msg1",0.812462939432444,0.630006297229219
"msg1",0.816963151207116,0.672666876574307
"msg1",0.818223210504024,0.329990554156171
"msg1",0.817503176620076,0.224744175062972
"msg1",0.819466905394479,0.693570304717545
"msg1",0.818891813396261,0.279025728679381
"msg1",0.82199053064682,0.712097177242013
"msg1",0.822044299410881,0.642556769141095
"msg1",0.824081668014324,0.730733340966338
"msg1",0.823863475928279,0.624802336971732
"msg1",0.825769719480012,0.675256733191242
"msg1",0.826020850179046,0.749905541561713
"msg1",0.826187133663975,0.333104708121975
"msg1",0.82625358840416,0.299827409273253
"msg1",0.826143583227446,0.224208910579345
"msg1",0.828783707468587,0.770186118108033
"msg1",0.830831985676331,0.324488452353692
"msg1",0.828265111635505,0.717254408060453
"msg1",0.831042385187874,0.734535804246132
"msg1",0.831845616264295,0.622921914357683
"msg1",0.832862134688691,0.610201511335013
"msg1",0.832083862770013,0.782645885810243
"msg1",0.833465692503177,0.689200251889169
"msg1",0.832935441305835,0.754475876768068
"msg1",0.834783989834816,0.227152865239295
"msg1",0.841264294790343,0.610402235516373
"msg1",0.842898582224303,0.691646228291131
"msg1",0.843424396442185,0.233208044710327
"msg1",0.849653975313124,0.616223236775819
"msg1",0.850277576087614,0.684934628763344
"msg1",0.852064803049555,0.240926367398345
"msg1",0.853796060991105,0.668041561712846
"msg1",0.854562420584498,0.634027452600343
"msg1",0.854151264872358,0.652876688802381
"msg1",0.858856661127944,0.618601046308855
"msg1",0.85940014824227,0.252466414777498
"msg1",0.858815120711563,0.654093198992443
"msg1",0.864155372017507,0.225742839817147
"msg1",0.867185514612452,0.62411838790932
"msg1",0.868396216747961,0.267183310311205
"msg1",0.868355569673867,0.244125209907641
"msg1",0.869587206580619,0.291860002651465
"msg1",0.870965692503177,0.310512874335292
"msg1",0.872315756035578,0.327439126784215
"msg1",0.869345616264295,0.227219773299748
"msg1",0.875825921219822,0.628668136020151
"msg1",0.8744083545108,0.271780541561713
"msg1",0.878318346202717,0.297648227087774
"msg1",0.884672808132147,0.634351385390428
"msg1",0.885469232165547,0.313015023389708
"msg1",0.892746717492588,0.649311502938707
"msg1",0.893669260906396,0.62340470193115
"msg1",0.893585789236382,0.321348622735029
"msg1",0.893769492895922,0.239101022822685
"msg1",0.895974012222424,0.671654971812403
"msg1",0.89672075065976,0.268826293354001
"msg1",0.897750952986023,0.225185768261965
"msg1",0.898587992376112,0.689770635535749
"msg1",0.898807002682479,0.290589140778058
"msg1",0.901139612452351,0.310107708858102
"msg1",0.901207115628971,0.709840994962217
"msg1",0.901508894536213,0.6227959697733
"msg1",0.90252541296061,0.611303526448363
"msg1",0.902100234581175,0.322640961054059
"msg1",0.903387987489004,0.229793160240264
"msg1",0.903519833158389,0.670546763771766
"msg1",0.904771283354511,0.725979219143577
"msg1",0.90878824161861,0.312388587483046
"msg1",0.90889537216612,0.744665583985152
"msg1",0.909371785563018,0.688579525008996
"msg1",0.910247141041931,0.614804785894207
"msg1",0.911467598475222,0.231903337531486
"msg1",0.915257776836557,0.758918330143491
"msg1",0.915427784836933,0.704943324937028
"msg1",0.916867852604828,0.314467884130982
"msg1",0.919147959903995,0.722071788413098
"msg1",0.919987999435268,0.622096277637839
"msg1",0.920789465722757,0.238906381192275
"msg1",0.922220457433291,0.737374055415617
"msg1",0.923245738947553,0.764320767827673
"msg1",0.922808132147395,0.75338476070529
"msg1",0.92583511669899,0.315270780856423
"msg1",0.9278452657407,0.627440719187006
"msg1",0.928748411689962,0.246288570528967
"msg1",0.934148665819568,0.318783454030227
"msg1",0.936560779330792,0.263171704450042
"msg1",0.936983799237611,0.635476031171285
"msg1",0.937449788908472,0.231821321199317
"msg1",0.939484631209536,0.284327395945784
"msg1",0.940945942213137,0.658352042492607
"msg1",0.941352604828462,0.614625715594229
"msg1",0.94277621467901,0.676523329734917
"msg1",0.943744502003714,0.317555948459601
"msg1",0.942186736389405,0.299624588258089
"msg1",0.945391013053021,0.697473952370048
"msg1",0.941439008894536,0.25853274559194
"msg1",0.94502023005417,0.223458836006894
"msg1",0.946179231963857,0.64915687097677
"msg1",0.949989411266412,0.715380982367758
"msg1",0.949269377382465,0.610134603274559
"msg1",0.95098665819568,0.665676322418136
"msg1",0.951560130343895,0.334264036727066
"msg1",0.951091963151207,0.313664987405541
"msg1",0.95412960609911,0.226851778967254
"msg1",0.957452839409637,0.357371391203255
"msg1",0.957953334426364,0.718495136333562
"msg1",0.958019789166549,0.68521783748484
"msg1",0.957909783989835,0.609599338790932
"msg1",0.959333487351276,0.321291503003777
"msg1",0.962608005082592,0.708659589780497
"msg1",0.96277001270648,0.233007320528967
"msg1",0.9621624841169,0.313598079345088
"msg1",0.962268560537303,0.362679920834833
"msg1",0.9625,0.724748110831234
"msg1",0.966550190597205,0.612509839420655
"msg1",0.971900442373759,0.240056208601549
"msg1",0.975190597204574,0.618565018891688
"msg1",0.978798948827538,0.251549977100985
"msg1",0.983709963633177,0.625742638756189
"msg1",0.990211830401926,0.638767731671749
"msg2",0.0306392786857192,0.248427122190883
"msg2",0.0317194901872321,0.223121551930919
"msg2",0.0332630272952854,0.270841029023747
"msg2",0.0345461124896609,0.211314863676341
"msg2",0.0376184863523573,0.287336411609499
"msg2",0.0371122828784119,0.246899736147757
"msg2",0.0385887096774193,0.266187335092348
"msg2",0.0426488833746898,0.217218420184697
"msg2",0.0441253101736973,0.30188434476693
"msg2",0.0437034739454094,0.282082783641161
"msg2",0.0510856079404466,0.226750082453826
"msg2",0.0524249379652605,0.703320580474934
"msg2",0.0522677699511726,0.313386245637927
"msg2",0.0481854838709677,0.299043535620053
"msg2",0.0595882444168734,0.688597666556728
"msg2",0.0600008041540299,0.2380741229356
"msg2",0.0605769230769231,0.320034218337731
"msg2",0.0617710918114144,0.66282981530343
"msg2",0.0639164598842018,0.64582783641161
"msg2",0.0679590570719603,0.694081876649076
"msg2",0.0679590570719603,0.248143758245383
"msg2",0.0697624069478908,0.630767810026385
"msg2",0.0682946086171893,0.32302560566083
"msg2",0.0691718362282878,0.222894728951787
"msg2",0.0712358206309819,0.278398275537128
"msg2",0.0728964583803293,0.309339769728952
"msg2",0.0727574441687345,0.285811345646438
"msg2",0.0769369531147969,0.694622274684072
"msg2",0.0729683622828784,0.252880386983289
"msg2",0.0774503722084367,0.627920926781003
"msg2",0.0774503722084367,0.217498763192612
"msg2",0.0757806038047973,0.274560246262093
"msg2",0.0774503722084367,0.307593997361478
"msg2",0.0771867245657568,0.293436675461741
"msg2",0.0842954461906075,0.69403645069872
"msg2",0.0858870967741935,0.629252556068602
"msg2",0.0858870967741935,0.221879122691293
"msg2",0.0895781637717121,0.696009234828496
"msg2",0.0943238213399504,0.634333773087071
"msg2",0.0942921836228288,0.226423482849604
"msg2",0.102760545905707,0.642393634564644
"msg2",0.102527915632754,0.237532981530343
"msg2",0.111367866004963,0.652374670184696
"msg2",0.111916309496955,0.243331734228832
"msg2",0.114666873449132,0.215523746701847
"msg2",0.115995657568238,0.719016051011434
"msg2",0.116832738833747,0.746015418865435
"msg2",0.116880341880342,0.690402374670185
"msg2",0.118537775891341,0.76636057492015
"msg2",0.118659645053404,0.66590283354365
"msg2",0.119234271191867,0.263177717252532
"msg2",0.12075796656654,0.644603180113873
"msg2",0.11918202764977,0.238689690915944
"msg2",0.120575593761078,0.295599321522804
"msg2",0.120797146401985,0.787005277044855
"msg2",0.12228434765574,0.318254409109846
"msg2",0.119633995037221,0.217323548812665
"msg2",0.123433622828784,0.804848284960422
"msg2",0.127224271908058,0.823048882099708
"msg2",0.127421740790227,0.676040186726202
"msg2",0.127262200165426,0.625362796833773
"msg2",0.125873655913979,0.275532102022867
"msg2",0.124643300248139,0.653475050552887
"msg2",0.13078831838137,0.29783590420134
"msg2",0.133566758923459,0.836590470874772
"msg2",0.134519946554686,0.691998173330627
"msg2",0.134175176560412,0.61596052364522
"msg2",0.138616625310174,0.311658970976253
"msg2",0.140725806451613,0.712773746701847
"msg2",0.142470902753161,0.843362859655736
"msg2",0.143625930521092,0.234676781002638
"msg2",0.145152311610291,0.732306276905985
"msg2",0.145946029776675,0.217295514511873
"msg2",0.146239481065919,0.262087013880922
"msg2",0.146331184593807,0.318188119001186
"msg2",0.147053349875931,0.750716170373162
"msg2",0.14840088227185,0.283406625622984
"msg2",0.14896479528536,0.768547988126649
"msg2",0.14889888337469,0.83837251139362
"msg2",0.14942617866005,0.820352141262431
"msg2",0.149918320926385,0.802128408091469
"msg2",0.149090627114821,0.786228711921324
"msg2",0.151319648093842,0.306077596545934
"msg2",0.153380893300248,0.217288505936675
"msg2",0.152589950372208,0.286708443271768
"msg2",0.161817617866005,0.222790237467018
"msg2",0.170869520264682,0.229752088830255
"msg2",0.178746992255057,0.238047693291757
"msg2",0.185338753987948,0.261197229551451
"msg2",0.185577543424318,0.220245742384265
"msg2",0.187215674110835,0.286988786279683
"msg2",0.189026054590571,0.22822889182058
"msg2",0.191541023842917,0.305089193529884
"msg2",0.197348014888337,0.226945910290237
"msg2",0.199128011686544,0.313223465826879
"msg2",0.205710697990875,0.236138181972934
"msg2",0.208035049627792,0.321807387862797
"msg2",0.213773779983457,0.252020668425682
"msg2",0.216129032258065,0.320840204485488
"msg2",0.221577750206782,0.266953605980651
"msg2",0.224851375103391,0.322966138962181
"msg2",0.226030465949821,0.301971562591615
"msg2",0.225883995037221,0.244477572559367
"msg2",0.226797973531844,0.283905013192612
"msg2",0.22931141439206,0.221365160510114
"msg2",0.2274658808933,0.267645118733509
"msg2",0.23134526763559,0.343017338861666
"msg2",0.23363523573201,0.366409960422164
"msg2",0.232563068651778,0.316088390501319
"msg2",0.230893300248139,0.295679419525066
"msg2",0.235146815550041,0.649721489299326
"msg2",0.235744416873449,0.386174142480211
"msg2",0.236429900744417,0.406783780030551
"msg2",0.236919532080822,0.623840934790803
"msg2",0.237810912206073,0.67387548687021
"msg2",0.236810725117177,0.214006156552331
"msg2",0.238733348569936,0.423899458408554
"msg2",0.236166253101737,0.341375329815303
"msg2",0.24220905707196,0.690895778364116
